date,strategy,benchmark
2016-07-13,1642206.9137,1093722.0894762601
2016-07-14,1634178.8537,1091688.344312085
2016-07-15,1640163.1037,1091526.3616604204
2016-07-18,1647483.2937,1086777.0582990972
2016-07-19,1638784.3637,1082183.4075392913
2016-07-20,1632993.4237,1078642.244222665
2016-07-21,1638606.8337,1083612.1998057023
2016-07-22,1627287.5737,1074496.7276972358
2016-07-25,1629694.2137,1076403.3721176628
2016-07-26,1647424.3437,1089297.7508998679
2016-07-27,1650980.6337,1072191.556645954
2016-07-28,1658991.9837,1073155.5566512847
2016-07-29,1652260.1737,1067423.1631860286
2016-08-01,1656015.8137,1058387.416393365
2016-08-02,1652126.8266,1062466.5673404073
2016-08-03,1646539.7066,1063950.597623367
2016-08-04,1644101.4366,1066543.0863192303
2016-08-05,1648395.7566,1067816.1926680708
2016-08-08,1654929.9166,1077502.2355071849
2016-08-09,1663278.1766,1085097.629362905
2016-08-10,1662949.1366,1080553.1864139813
2016-08-11,1673491.1466,1077228.0777036988
2016-08-12,1705491.4166,1097508.6588422814
2016-08-15,1742488.8966,1130554.918848758
2016-08-16,1723413.6866,1125497.9417342215
2016-08-17,1721898.0966,1123766.3398583943
2016-08-18,1717231.2866,1120913.652785423
2016-08-19,1718084.8266,1121091.7604069363
2016-08-22,1715381.4766,1111688.370964927
2016-08-23,1723769.7466,1113365.8009379143
2016-08-24,1720698.4066,1109378.968774863
2016-08-25,1714778.0066,1102418.9120576135
2016-08-26,1714089.3466,1101791.9372485478
2016-08-29,1711929.1766,1102022.1511775898
2016-08-30,1722621.9566,1103423.4243838869
2016-08-31,1727523.0066,1108689.5596817126
2016-09-01,1721888.2266,1099955.056643955
2016-09-02,1723005.8281,1104132.056839853
2016-09-05,1722712.0781,1105986.4616885383
2016-09-06,1743378.3781,1113631.030039087
2016-09-07,1743524.2081,1113028.4425811153
2016-09-08,1746972.9081,1112610.9257998192
2016-09-09,1736224.5981,1105441.3111066401
2016-09-12,1717231.9881,1086970.9910459784
2016-09-13,1719641.8681,1086214.283524946
2016-09-14,1710564.7481,1079016.9831913856
2016-09-19,1723004.5181,1087144.2012076413
2016-09-20,1718559.4681,1085238.2564243358
2016-09-21,1718305.0781,1088314.2943193472
2016-09-22,1724288.1081,1096471.663363936
2016-09-23,1721587.7781,1091322.800574103
2016-09-26,1698509.6781,1072871.470663883
2016-09-27,1706211.1281,1079691.5333247164
2016-09-28,1700226.1781,1076405.1711845463
2016-09-29,1703209.6481,1080901.8389128847
2016-09-30,1706108.2681,1083866.1014487161
2016-10-10,1724745.4581,1097387.1218794528
2016-10-11,1727213.4462,1101614.3959999422
2016-10-12,1722322.3862,1099433.0607191746
2016-10-13,1722454.9462,1100311.1386227687
2016-10-14,1728825.2862,1101378.11854918
2016-10-17,1715421.7762,1092059.818307572
2016-10-18,1735634.4662,1106536.8762068748
2016-10-19,1733783.7062,1104840.5227155522
2016-10-20,1731406.5262,1105628.0142699329
2016-10-21,1743384.6862,1108671.6356449795
2016-10-24,1761772.5462,1121944.01836914
2016-10-25,1755156.6362,1121903.006307396
2016-10-26,1745667.6262,1117687.0596450649
2016-10-27,1742615.7562,1114653.5330342005
2016-10-28,1738762.5062,1112798.2286520733
2016-10-31,1731651.4762,1111516.0936527594
2016-11-01,1738443.4962,1119103.3917075018
2016-11-02,1724830.4099,1110541.4658263922
2016-11-03,1732443.1199,1121113.5157898108
2016-11-04,1728426.6099,1117478.7010470575
2016-11-07,1728088.3399,1118283.850109744
2016-11-08,1736152.9999,1123123.3733436929
2016-11-09,1722452.6999,1117105.4946167925
2016-11-10,1738020.5299,1129618.0714269537
2016-11-11,1743850.9599,1138483.2067101202
2016-11-14,1747564.3999,1142823.3223034989
2016-11-15,1746754.3799,1142697.2210413537
2016-11-16,1750165.7699,1142604.7356770958
2016-11-17,1749708.4899,1144917.8359490882
2016-11-18,1743741.6199,1138561.2662232525
2016-11-21,1758833.3099,1146442.2452887772
2016-11-22,1770173.0399,1155521.9026398312
2016-11-23,1779565.4499,1157642.5360712914
2016-11-24,1778582.2999,1162310.5482623016
2016-11-25,1804148.5499,1173157.6555626483
2016-11-28,1809126.4799,1177749.3739913567
2016-11-29,1822687.1699,1187397.6031098538
2016-11-30,1807000.4099,1178722.3026990003
2016-12-01,1815496.3099,1187729.2977375737
2016-12-02,1801263.1822,1175708.432559646
2016-12-05,1802479.2222,1155869.588973186
2016-12-06,1797473.2422,1152453.3608568357
2016-12-07,1798636.2222,1157981.8267591877
2016-12-08,1793119.2222,1156114.5619138875
2016-12-09,1804248.2822,1163963.091143394
2016-12-12,1767511.2622,1135804.0296432918
2016-12-13,1758608.1622,1134423.4457061605
2016-12-14,1751461.1622,1125731.2207401763
2016-12-15,1732637.0822,1112900.7088323524
2016-12-16,1735601.0422,1114765.3083933801
2016-12-19,1731628.0222,1109085.6542406676
2016-12-20,1718857.9822,1102449.5628267478
2016-12-21,1730894.0022,1112268.4367707954
2016-12-22,1726692.0022,1111314.2650012197
2016-12-23,1715544.9822,1101961.4826443356
2016-12-26,1718728.0022,1106892.7582893677
2016-12-27,1712953.9622,1104888.6644127253
2016-12-28,1708647.9422,1100059.002730584
2016-12-29,1706909.9222,1098685.0820041343
2016-12-30,1713580.9422,1102788.2871417364
2017-01-03,1722211.9822,1113498.1989341532
2017-01-04,1726073.2058,1122188.5248850936
2017-01-05,1724386.2258,1122014.4485060421
2017-01-06,1715460.2258,1115310.3590271182
2017-01-09,1721901.2258,1120719.186981686
2017-01-10,1721653.2258,1118843.5598069804
2017-01-11,1709089.2058,1110922.268316833
2017-01-12,1703213.2058,1105301.4169983836
2017-01-13,1710373.2058,1106063.7216163888
2017-01-16,1726790.2858,1105908.2355951383
2017-01-17,1722423.2658,1108210.6414139867
2017-01-18,1723424.2658,1112544.726801699
2017-01-19,1719972.2858,1109187.7346283062
2017-01-20,1729582.2858,1117716.6443004895
2017-01-23,1733156.3058,1120778.955981498
2017-01-24,1733839.3258,1120902.258695157
2017-01-25,1739584.3458,1124718.046240017
2017-01-26,1744268.3858,1128734.7629029746
2017-02-03,1737763.3258,1120916.0515412677
2017-02-06,1737161.4709,1123818.81264251
2017-02-07,1732499.4509,1121313.3787941993
2017-02-08,1740940.4709,1127177.970359374
2017-02-09,1744186.4709,1131510.5898407362
2017-02-10,1750096.5109,1137239.0853277436
2017-02-13,1759187.5509,1144831.21421023
2017-02-14,1757065.5509,1144674.3622307898
2017-02-15,1764946.6909,1139979.7638291607
2017-02-16,1772151.6909,1146383.1092939796
2017-02-17,1758700.6309,1139889.4106923207
2017-02-20,1779253.6309,1156531.0125814746
2017-02-21,1783590.6509,1160339.1707501044
2017-02-22,1783215.6509,1162649.205945183
2017-02-23,1778021.6709,1157174.3455727631
2017-02-24,1777047.6509,1157350.2876508052
2017-02-27,1767130.6109,1148145.428571048
2017-02-28,1769213.6109,1150340.123589232
2017-03-01,1771925.6309,1152214.9178626025
2017-03-02,1762103.9236,1144438.5178887222
2017-03-03,1756839.9236,1142028.601165529
2017-03-06,1761873.9236,1148232.4501025474
2017-03-07,1763000.9236,1150721.992193383
2017-03-08,1763041.9236,1148981.1617707622
2017-03-09,1749635.9236,1141722.4266347194
