date,symbol,side,shares,price,value,cost
2015-01-06,603288.SH,buy,707.2906781519177,81.30518,57506.395899463736,11.501279179892748
2015-01-06,002570.SZ,buy,1394.4930175064276,41.23821,57506.39589946374,11.50127917989275
2015-01-06,600085.SH,buy,242.52640333561015,237.11396000000002,57506.395899463736,11.501279179892748
2015-02-03,000895.SZ,sell,169.87666296237228,336.72016,57200.89713295607,11.440179426591214
2015-02-03,000423.SZ,sell,161.54374944968046,353.2096,57058.80312562186,11.411760625124373
2015-02-03,600332.SH,sell,1363.0334459945748,42.26446,57607.87255689986,11.521574511379972
2015-02-03,600436.SH,sell,384.05113455764393,175.4325,67375.05066328387,13.475010132656774
2015-02-03,000999.SZ,sell,1323.5987732056008,46.129380000000005,61056.79077673498,12.211358155346996
2015-02-03,600079.SH,sell,340.6938474540484,188.46276,64208.10280620894,12.841620561241788
2015-02-03,002450.SZ,sell,421.7919388716431,154.99155,65374.18638322121,13.074837276644242
2015-02-03,002001.SZ,sell,254.31107009919126,218.66183999999998,55608.12652025814,11.121625304051628
2015-02-03,600597.SH,sell,1382.0935186173424,41.562000000000005,57442.57082077399,11.488514164154799
2015-02-03,600398.SH,sell,858.7286539986732,78.273,67215.26793443815,13.44305358688763
2015-02-03,603288.SH,sell,707.2906781519177,90.63,64101.754160908305,12.820350832181662
2015-02-03,600085.SH,sell,242.52640333561015,238.18156,57765.31708766483,11.553063417532966
2015-02-03,002570.SZ,buy,52.417089425675236,41.80559,2191.3273495231147,0.43826546990462295
2015-02-03,600600.SH,buy,62.99122948670542,65.20376999999999,4107.265639468358,0.8214531278936716
2015-02-03,002603.SZ,buy,1494.4962966557644,40.46666,60477.27350802795,12.095454701605592
2015-02-03,002038.SZ,buy,3.4706049916790738,374.1012,1298.3574921131315,0.2596714984226263
2015-02-03,002429.SZ,buy,2051.335684200406,29.4819,60477.273508027945,12.09545470160559
2015-02-03,600267.SH,buy,518.8279956013271,116.56517000000001,60477.273508027945,12.09545470160559
2015-02-03,603699.SH,buy,2997.2956467882664,20.17728,60477.27350802795,12.095454701605592
2015-02-03,002252.SZ,buy,3.5209113850263267,313.70549,1104.5292312862625,0.22090584625725251
2015-02-03,600276.SH,sell,4.041558804010111,638.9025,2582.1620237790703,0.5164324047558141
2015-02-03,600519.SH,buy,55.63353940015358,1087.0649999999998,60477.273508027945,12.09545470160559
2015-02-03,002294.SZ,buy,260.05645779236147,232.5544,60477.273508027945,12.09545470160559
2015-02-03,000963.SZ,buy,344.3090991426496,175.6482,60477.273508027945,12.09545470160559
2015-02-03,002594.SZ,buy,1541.6396185602596,39.229189999999996,60477.273508027945,12.09545470160559
2015-02-03,600535.SH,sell,2.4161268609178235,339.15666000000004,819.4455162851737,0.16388910325703474
2015-02-03,600277.SH,buy,1808.660714525802,33.437599999999996,60477.273508027945,12.09545470160559
2015-02-03,002416.SZ,buy,2400.63485952112,25.192199999999996,60477.273508027945,12.09545470160559
2015-02-03,600518.SH,buy,167.35722207480387,361.36637999999994,60477.27350802795,12.095454701605592
2015-02-03,600256.SH,buy,192.72424725018712,313.8021,60477.273508027945,12.09545470160559
2015-02-03,000536.SZ,buy,1682.4741471526836,35.94544,60477.27350802795,12.095454701605592
2015-03-03,002252.SZ,sell,192.82145191938878,349.59749999999997,67409.89753738852,13.481979507477705
2015-03-03,002429.SZ,sell,2051.335684200406,36.057,73965.01076521404,14.79300215304281
2015-03-03,600519.SH,sell,55.63353940015358,1159.4625,64505.00267675058,12.901000535350116
2015-03-03,000963.SZ,sell,344.3090991426496,170.24364,58616.434323165544,11.72328686463311
2015-03-03,002594.SZ,sell,1541.6396185602596,51.050999999999995,78702.2441671198,15.740448833423962
2015-03-03,600277.SH,sell,1808.660714525802,36.26,65582.03750870557,13.116407501741115
