date,self_built,rqalpha_align,rqalpha_full
2016-01-26,1570614.7027190668,1508254.6695,1463812.6934
2016-01-27,1575362.6645298372,1512692.7895,1468165.8134
2016-01-28,1556249.2781125628,1494657.3895,1450602.4934
2016-01-29,1581746.137314655,1518722.6695,1474079.6134
2016-02-01,1560652.7211048107,1498442.0095,1454405.3034
2016-02-02,1573367.437235354,1509922.6183,1465219.2861
2016-02-03,1563980.2759996797,1501364.6183,1456967.3661
2016-02-04,1577727.432297994,1513931.2383,1469108.7161
2016-02-05,1579161.6315592863,1515251.1783,1470273.9261
2016-02-15,1567944.2253135317,1505110.3983,1460379.9561
2016-02-16,1595062.737516289,1529883.4583,1484485.6661
2016-02-17,1598580.3215243751,1533181.3583,1487642.7561
2016-02-18,1595674.8743607267,1530533.1183,1485042.5161
2016-02-19,1588820.572132818,1524237.0383,1478975.9761
2016-02-22,1614334.709756244,1547520.5783,1501640.1661
2016-02-23,1603175.1392836554,1537222.0583,1491717.1861
2016-02-24,1616607.8525199785,1549584.9383,1503683.0661
2016-02-25,1568599.2483426684,1505677.6183,1461026.3661
2016-02-26,1585144.6941839193,1520769.3783,1475709.4261
2016-02-29,1572084.1772002834,1508633.1983,1463953.1561
2016-03-01,1586962.1695309815,1522329.1183,1477164.1161
2016-03-02,1626277.0430344108,1558062.8997,1511826.5113
2016-03-03,1634751.2754654682,1565772.4397,1519316.9613
2016-03-04,1679811.087410593,1606706.5997,1559129.6213
2016-03-07,1675181.3608170757,1602486.5597,1555084.4413
2016-03-08,1678194.799863009,1605202.7197,1557663.3613
2016-03-09,1677065.897491495,1604104.8197,1556512.5513
2016-03-10,1650060.6793442352,1579603.8197,1532610.7513
2016-03-11,1652681.458687946,1581923.4597,1534925.1713
2016-03-14,1655976.78034469,1584922.6997,1537907.5913
2016-03-15,1667161.8419679692,1595058.3797,1547829.9913
2016-03-16,1693099.113078643,1618446.0997,1570369.5513
2016-03-17,1688833.954329744,1614659.0597,1566829.0713
2016-03-18,1689075.0716641976,1614874.5997,1567057.4813
2016-03-21,1700324.312288852,1625094.1797,1577083.1913
2016-03-22,1691560.9513480898,1617186.5997,1569339.4413
2016-03-23,1689340.5448685908,1615214.7197,1567402.6213
2016-03-24,1674665.4098007893,1602019.0397,1554619.6213
2016-03-25,1683782.466335381,1610334.5597,1562780.1413
2016-03-28,1674646.893718473,1602115.8997,1554930.0713
2016-03-29,1665818.5383069722,1594137.6997,1547082.8513
2016-03-30,1698828.397053843,1624052.5997,1576213.0013
2016-03-31,1697695.6851541153,1623060.7197,1575221.1813
2016-04-01,1707129.4876897004,1631549.2797,1583410.4813
2016-04-05,1707977.602664075,1632942.2953,1583712.4821
2016-04-06,1702702.0230245602,1627905.0753,1578855.0721
2016-04-07,1685106.580082143,1611141.5953,1562596.1321
2016-04-08,1675817.218582582,1602302.5953,1554048.1321
2016-04-11,1691786.7954461114,1617520.3353,1568782.6021
2016-04-12,1682972.8947400474,1609129.5953,1560651.1321
2016-04-13,1700962.973605365,1626270.8153,1577269.5421
2016-04-14,1704062.6612031627,1629227.8153,1580123.5421
2016-04-15,1704273.8250385658,1629429.0753,1580289.0721
2016-04-18,1685185.0494360607,1611219.5953,1562637.1321
2016-04-19,1685774.3182095303,1611770.5953,1563192.1321
2016-04-20,1668825.0013958078,1595618.1153,1547526.1921
2016-04-21,1655141.7042544219,1582610.8953,1534981.7821
2016-04-22,1660152.2007376864,1587377.3753,1539594.7221
2016-04-25,1656771.021619859,1584136.3753,1536475.7221
2016-04-26,1663004.4369343906,1590078.3753,1542176.7221
2016-04-27,1663615.7951043963,1590660.6353,1542722.2521
2016-04-28,1667287.3403403852,1594182.3753,1546153.7221
2016-04-29,1668912.5636129477,1595726.6353,1547586.2521
2016-05-03,1695893.8059033009,1621439.1153,1572419.1921
2016-05-04,1698383.028901876,1623872.9587,1573933.1084
2016-05-05,1696013.4371578959,1621616.9587,1571736.1084
2016-05-06,1668996.15790323,1595952.7387,1546867.6984
2016-05-09,1648108.5261840695,1576035.5187,1527582.2884
2016-05-10,1647338.1686763451,1575327.5187,1526894.2884
2016-05-11,1661051.685737592,1588462.5187,1539614.2884
2016-05-12,1663831.2557445732,1591018.0387,1542068.3484
2016-05-13,1660215.4185694617,1587577.0387,1538734.3484
2016-05-16,1661976.921447129,1589265.7787,1540376.8184
2016-05-17,1653067.2725754196,1580746.7787,1532128.8184
2016-05-18,1658139.9492375175,1585497.7787,1536733.8184
2016-05-19,1652003.580261371,1579655.5187,1531066.2884
2016-05-20,1655952.2014748917,1583409.2587,1534715.7584
2016-05-23,1656238.4250911018,1583710.9987,1534997.2284
2016-05-24,1648252.198028281,1576113.9987,1527641.2284
2016-05-25,1653551.0133992012,1581142.7387,1532510.6984
2016-05-26,1654420.0054382007,1581954.7387,1533300.6984
2016-05-27,1656634.9434748872,1584072.7387,1535355.6984
2016-05-30,1667332.6381304674,1594220.9587,1545183.1084
2016-05-31,1703356.1184936464,1628528.3987,1578417.9284
2016-06-01,1693826.2143885281,1619481.1787,1569654.5184
2016-06-02,1691464.8180399314,1617231.7393,1566879.6774
2016-06-03,1701744.268941958,1626976.9593,1576337.0874
2016-06-06,1697926.1768232551,1623358.9893,1572847.1074
2016-06-07,1697928.4112344934,1623366.2793,1572851.7474
2016-06-08,1699113.6779019022,1624488.5193,1573941.4174
2016-06-13,1675845.851093524,1602336.7493,1552485.3674
2016-06-14,1680297.3645112454,1606596.3093,1556584.1774
2016-06-15,1683229.8291480956,1609372.3293,1559275.0874
2016-06-16,1677873.3140216707,1604221.1893,1554329.8674
2016-06-17,1681923.6540913386,1608045.5493,1558059.8774
2016-06-20,1684965.8390053858,1610965.5793,1560857.8474
2016-06-21,1684841.6093995261,1610824.4093,1560736.7174
2016-06-22,1692200.294266575,1617800.0493,1567509.2874
2016-06-23,1688172.1475505363,1613980.0293,1563805.4674
2016-06-24,1672083.056439977,1598666.9693,1548954.0674
2016-06-27,1680906.6221466027,1607011.3893,1557087.4074
2016-06-28,1684195.6704543373,1610092.1893,1560128.7074
2016-06-29,1691514.6364209594,1617111.4593,1566883.0574
2016-06-30,1694982.7833494027,1620425.3393,1570091.2174
2016-07-01,1703418.1854071124,1628433.2493,1577872.5774
2016-07-04,1725810.9233273007,1649824.6915,1597983.6737
2016-07-05,1729373.4693567446,1653229.6415,1601269.6637
2016-07-06,1728137.0412402975,1652073.2015,1600163.6437
2016-07-07,1730916.5136920884,1654695.9815,1602755.0737
2016-07-08,1720244.189141123,1644517.8815,1592878.2537
2016-07-11,1722605.7081079832,1646803.4115,1595037.7937
2016-07-12,1759940.5735748315,1682496.5515,1629448.1637
2016-07-13,1773736.7850531854,1695663.6215,1642206.9137
2016-07-14,1765042.2508594883,1687348.4915,1634178.8537
2016-07-15,1771529.5370632033,1693564.3215,1640163.1037
2016-07-18,1779482.7726470283,1701200.9315,1647483.2937
2016-07-19,1770021.6243671644,1692159.0915,1638784.3637
2016-07-20,1763770.6486701374,1686191.7315,1632993.4237
2016-07-21,1769873.8566129399,1692017.4515,1638606.8337
2016-07-22,1757575.6734047688,1680250.3215,1627287.5737
2016-07-25,1760169.3223003338,1682734.7815,1629694.2137
2016-07-26,1779422.7572267342,1701176.9415,1647424.3437
2016-07-27,1783285.5301268627,1704872.8015,1650980.6337
2016-07-28,1791958.1877442058,1713161.4815,1658991.9837
2016-07-29,1784664.1372613467,1706213.1015,1652260.1737
2016-08-01,1788702.7817053115,1710075.0915,1656015.8137
2016-08-02,1785276.3233423452,1706803.8108,1652126.8266
2016-08-03,1779234.3207727198,1701044.5208,1646539.7066
2016-08-04,1776598.8191455689,1698532.8408,1644101.4366
2016-08-05,1781244.2900165254,1702961.7308,1648395.7566
2016-08-08,1788325.494599226,1709694.9508,1654929.9166
2016-08-09,1797376.8565554684,1718311.4108,1663278.1766
2016-08-10,1797029.390331066,1717975.3508,1662949.1366
2016-08-11,1808482.361784642,1728862.2008,1673491.1466
2016-08-12,1843224.44536764,1761910.1008,1705491.4166
2016-08-15,1883395.1638904572,1800103.2708,1742488.8966
2016-08-16,1862678.7614376796,1780412.8208,1723413.6866
2016-08-17,1861057.5736064038,1778865.2008,1721898.0966
2016-08-18,1856007.2370864877,1774040.4008,1717231.2866
2016-08-19,1856947.6598753696,1774947.6008,1718084.8266
2016-08-22,1854020.6594280372,1772167.0708,1715381.4766
2016-08-23,1863266.5776308149,1780871.7708,1723769.7466
2016-08-24,1859862.6492597586,1777677.8208,1720698.4066
2016-08-25,1853394.013870578,1771548.9508,1714778.0066
2016-08-26,1852657.0681973342,1770840.8308,1714089.3466
2016-08-29,1850424.5427703145,1768656.3808,1711929.1766
2016-08-30,1862112.1736008036,1779728.4808,1722621.9566
2016-08-31,1867492.7593817823,1784812.9008,1727523.0066
2016-09-01,1861401.7232270918,1778996.9308,1721888.2266
2016-09-02,1863884.7654788932,1781450.7471,1723005.8281
2016-09-05,1863534.9355784464,1781149.2071,1722712.0781
2016-09-06,1886092.3559356476,1802659.5671,1743378.3781
2016-09-07,1886166.2654194916,1802816.9971,1743524.2081
2016-09-08,1889909.684548242,1806395.1971,1746972.9081
2016-09-09,1878229.117678467,1795286.0471,1736224.5981
2016-09-12,1857435.899916181,1775641.6671,1717231.9881
2016-09-13,1860079.6252330928,1778139.0971,1719641.8681
2016-09-14,1850169.546755516,1768703.8671,1710564.7481
2016-09-19,1863719.5862516344,1781620.2371,1723004.5181
2016-09-20,1858859.9846340732,1777018.6871,1718559.4681
2016-09-21,1858605.0796127727,1776755.5071,1718305.0781
2016-09-22,1865163.9792398352,1782901.4771,1724288.1081
2016-09-23,1862198.2777852933,1780093.9871,1721587.7781
2016-09-26,1836918.0743285785,1756119.2171,1698509.6781
2016-09-27,1845285.5211756476,1764052.4771,1706211.1281
2016-09-28,1838748.1649797852,1757842.1471,1700226.1781
2016-09-29,1842021.5215284207,1760922.6171,1703209.6481
2016-09-30,1845191.6748604246,1763892.6171,1706108.2681
2016-10-10,1865582.1288094972,1783210.1871,1724745.4581
2016-10-11,1869684.5542058907,1787096.7109,1727213.4462
2016-10-12,1864328.9218567156,1782030.2309,1722322.3862
2016-10-13,1864456.3668098464,1782159.9109,1722454.9462
2016-10-14,1871375.060548302,1788736.9309,1728825.2862
2016-10-17,1856793.6068061253,1774882.1109,1715421.7762
2016-10-18,1878733.0601296073,1795762.3509,1735634.4662
2016-10-19,1876761.8242983287,1793884.8509,1733783.7062
2016-10-20,1874172.1600976642,1791425.8309,1731406.5262
2016-10-21,1887172.4882574894,1803802.6709,1743384.6862
2016-10-24,1907144.5992497494,1822797.7609,1761772.5462
2016-10-25,1899925.6464764467,1815950.2009,1755156.6362
2016-10-26,1889592.796173854,1806132.9309,1745667.6262
2016-10-27,1886253.5607857793,1802972.1109,1742615.7562
2016-10-28,1882056.9660518246,1798974.4409,1738762.5062
2016-10-31,1874277.7050863754,1791600.6409,1731651.4762
2016-11-01,1881677.5826107836,1798629.1909,1738443.4962
2016-11-02,1867997.097465771,1785602.6313,1724830.4099
2016-11-03,1876257.049218413,1793478.3313,1732443.1199
2016-11-04,1871880.9242347921,1789298.8013,1728426.6099
2016-11-07,1871511.9724803139,1788954.6213,1728088.3399
2016-11-08,1880253.6571669842,1797297.5613,1736152.9999
2016-11-09,1865350.2618226712,1783076.5713,1722452.6999
2016-11-10,1882247.9918083705,1799193.2213,1738020.5299
2016-11-11,1888626.39422958,1805277.2113,1743850.9599
2016-11-14,1892622.7624794813,1809094.7313,1747564.3999
2016-11-15,1891754.1978672815,1808267.8413,1746754.3799
2016-11-16,1895459.1597826285,1811796.4113,1750165.7699
2016-11-17,1894939.8992192105,1811307.8713,1749708.4899
2016-11-18,1888465.2851765584,1805128.3913,1743741.6199
2016-11-21,1904837.4988854637,1820755.7913,1758833.3099
2016-11-22,1917116.98678478,1832471.2113,1770173.0399
2016-11-23,1927303.3567053566,1842183.8013,1779565.4499
2016-11-24,1926248.7568159488,1841176.9913,1778582.2999
2016-11-25,1953995.0324733243,1867607.4313,1804148.5499
2016-11-28,1959410.7436772226,1872785.0213,1809126.4799
2016-11-29,1974146.7223498796,1886824.6213,1822687.1699
2016-11-30,1957129.4385086163,1870590.1813,1807000.4099
2016-12-01,1966312.5480071316,1879355.5113,1815496.3099
2016-12-02,1951929.4382207065,1865673.0392,1801263.1822
2016-12-05,1953270.060225348,1866946.4192,1802479.2222
2016-12-06,1947841.9823418362,1861788.1092,1797473.2422
2016-12-07,1949096.06008929,1862968.4192,1798636.2222
2016-12-08,1943044.189968944,1857228.4192,1793119.2222
2016-12-09,1955118.1540029498,1868764.4892,1804248.2822
2016-12-12,1914930.9540438107,1830636.7992,1767511.2622
2016-12-13,1905284.1997939849,1821396.3492,1758608.1622
2016-12-14,1897469.6743980474,1813989.3492,1751461.1622
2016-12-15,1877013.7856177115,1794471.5892,1732637.0822
2016-12-16,1880275.6586420794,1797545.2092,1735601.0422
2016-12-19,1875905.2262619208,1793401.5192,1731628.0222
2016-12-20,1861972.7298628476,1780113.1392,1718857.9822
2016-12-21,1875062.7570141293,1792568.8292,1730894.0022
2016-12-22,1870494.549540233,1788245.8292,1726692.0022
2016-12-23,1858321.9186788355,1776660.1392,1715544.9822
2016-12-26,1861827.4916306266,1780008.8292,1718728.0022
2016-12-27,1855560.4576069228,1774029.4492,1712953.9622
2016-12-28,1850892.9264014221,1769587.7592,1708647.9422
2016-12-29,1849002.5553054654,1767782.0692,1706909.9222
2016-12-30,1856299.3237187993,1774712.7592,1713580.9422
2017-01-03,1865702.6918006078,1783683.1392,1722211.9822
2017-01-04,1871476.0826074386,1789147.7484,1726073.2058
2017-01-05,1869685.480516796,1787425.4384,1724386.2258
2017-01-06,1859928.5926514135,1778147.4384,1715460.2258
2017-01-09,1867049.7874459557,1784897.4384,1721901.2258
2017-01-10,1866760.456400602,1784625.4384,1721653.2258
2017-01-11,1852952.2726484505,1771541.7484,1709089.2058
2017-01-12,1846537.0377015243,1765447.7484,1703213.2058
2017-01-13,1854387.3307044874,1772884.7484,1710373.2058
2017-01-16,1872190.4922217962,1789814.5084,1726790.2858
2017-01-17,1867597.9578158394,1785406.8184,1722423.2658
2017-01-18,1868713.3656400791,1786445.8184,1723424.2658
2017-01-19,1864975.719286904,1782884.5084,1719972.2858
2017-01-20,1875499.471410389,1792876.5084,1729582.2858
2017-01-23,1879291.635820918,1796507.1984,1733156.3058
2017-01-24,1880174.8885588152,1797300.8884,1733839.3258
2017-01-25,1886569.7119783484,1803327.5784,1739584.3458
2017-01-26,1891675.4280737867,1808186.9584,1744268.3858
2017-02-03,1884645.9548616607,1801489.8884,1737763.3258
2017-02-06,1885757.5665138958,1801987.714,1737161.4709
2017-02-07,1881153.3282019056,1797147.024,1732499.4509
2017-02-08,1889509.9978022953,1805918.714,1740940.4709
2017-02-09,1893074.231152615,1809293.714,1744186.4709
2017-02-10,1899194.9964043067,1815408.094,1750096.5109
2017-02-13,1909499.317529989,1824845.474,1759187.5509
2017-02-14,1906800.2422022924,1822611.474,1757065.5509
2017-02-15,1916370.9283469014,1830799.304,1764946.6909
2017-02-16,1923391.5985690388,1838272.304,1772151.6909
2017-02-17,1908622.3942444068,1824307.234,1758700.6309
2017-02-20,1930627.6282298672,1845632.234,1779253.6309
2017-02-21,1935822.2965857924,1850126.924,1783590.6509
2017-02-22,1935760.1908175151,1849719.924,1783215.6509
2017-02-23,1930355.2679162524,1844328.614,1778021.6709
2017-02-24,1929096.2753797316,1843364.924,1777047.6509
2017-02-27,1918925.1959148268,1833050.544,1767130.6109
2017-02-28,1921180.7219669493,1835202.544,1769213.6109
2017-03-01,1924321.1127256304,1838034.234,1771925.6309
2017-03-02,1914083.7012125198,1828909.1737,1762103.9236
2017-03-03,1908312.6663472748,1823458.1737,1756839.9236
2017-03-06,1913732.3190676963,1828681.1737,1761873.9236
2017-03-07,1915351.3292918578,1829856.1737,1763000.9236
2017-03-08,1915979.573391318,1829909.1737,1763041.9236
2017-03-09,1901878.49777057,1816022.1737,1749635.9236
2017-03-10,1897076.016375111,1811322.1737,1745097.9236
2017-03-13,1907063.6884954267,1820641.1737,1754080.9236
2017-03-14,1905945.3144489187,1819456.1737,1752941.9236
2017-03-15,1910577.491181363,1823640.1737,1756984.9236
2017-03-16,1917328.6223357078,1830387.1737,1763479.9236
2017-03-17,1899661.734797857,1813968.1737,1747655.9236
2017-03-20,1895704.6150365188,1810053.1737,1743906.9236
2017-03-21,1894098.3368929995,1808473.1737,1742388.9236
2017-03-22,1879652.5352861986,1793955.1737,1728382.9236
2017-03-23,1884532.508315556,1798988.1737,1733227.9236
2017-03-24,1893225.9384317494,1806658.1737,1740614.9236
2017-03-27,1890754.0537289898,1804338.1737,1738386.9236
2017-03-28,1880902.0967525602,1795588.1737,1729949.9236
2017-03-29,1872979.2322904188,1787792.1737,1722434.9236
2017-03-30,1869170.9993999803,1783457.1737,1718268.9236
2017-03-31,1876737.3639360287,1790033.1737,1724621.9236
2017-04-05,1905155.643982909,1816834.1737,1750473.9236
2017-04-06,1912232.2114697243,1823001.0315,1755286.3078
2017-04-07,1914110.6950824175,1824800.0315,1757020.3078
2017-04-10,1902296.30695244,1813593.0315,1746222.3078
2017-04-11,1898961.8535915895,1810448.0315,1743202.3078
2017-04-12,1901297.701086776,1812695.0315,1745353.3078
2017-04-13,1906136.5159420094,1817321.0315,1749805.3078
2017-04-14,1894899.7510938023,1806675.0315,1739536.3078
2017-04-17,1889236.9426685895,1801276.0315,1734342.3078
2017-04-18,1869227.0047953597,1782318.0315,1716063.3078
2017-04-19,1853552.3916878856,1767454.0315,1701763.3078
2017-04-20,1849036.636203249,1763143.0315,1697628.3078
2017-04-21,1862906.8798363858,1776277.0315,1710304.3078
2017-04-24,1857119.7885931511,1770760.0315,1705019.3078
2017-04-25,1856349.772102635,1770024.0315,1704312.3078
2017-04-26,1847577.18911805,1761638.0315,1696186.3078
2017-04-27,1847814.9288314811,1761838.0315,1696378.3078
2017-04-28,1851878.6934453652,1765694.0315,1700087.3078
2017-05-02,1843615.1529783409,1757831.0315,1692469.3078
2017-05-03,1834227.4910947173,1748945.2661,1682935.7767
2017-05-04,1829689.2662684491,1744612.2661,1678772.7767
2017-05-05,1824516.7954819268,1739729.2661,1674080.7767
2017-05-08,1830290.5901196771,1745223.2661,1679379.7767
2017-05-09,1824567.0566082462,1739794.2661,1674132.7767
2017-05-10,1817392.463279202,1732991.2661,1667577.7767
2017-05-11,1818758.7131045936,1734275.2661,1668827.7767
2017-05-12,1830622.7454987413,1745596.2661,1679714.7767
2017-05-15,1835452.2411178271,1750165.2661,1684138.7767
2017-05-16,1835453.0541923563,1750145.2661,1684133.7767
2017-05-17,1829545.0005161483,1744519.2661,1678710.7767
2017-05-18,1820218.207602785,1735686.2661,1670205.7767
2017-05-19,1818663.4022614774,1734205.2661,1668791.7767
2017-05-22,1810649.3575689066,1726628.2661,1661510.7767
2017-05-23,1820085.756057329,1735601.2661,1670165.7767
2017-05-24,1821579.9995873158,1737006.2661,1671540.7767
2017-05-25,1850536.8236083027,1764470.2661,1698009.7767
2017-05-26,1855893.7695078624,1769603.2661,1702958.7767
2017-05-31,1869367.2533111414,1782417.2661,1715310.7767
2017-06-01,1873770.7559346731,1786618.2661,1719371.7767
2017-06-02,1857625.3560178485,1771892.0771,1704091.7249
2017-06-05,1848076.6854732418,1763230.7771,1695748.7849
2017-06-06,1848314.2102713468,1763337.2771,1695863.8849
2017-06-07,1861698.6584271917,1775556.4671,1707608.4949
2017-06-08,1865019.4874919632,1778664.0071,1710549.4549
2017-06-09,1858224.5273934365,1772456.6971,1704572.6849
2017-06-12,1853372.4656831059,1768041.5571,1700309.6449
2017-06-13,1856560.7914327176,1770950.2571,1703109.6849
2017-06-14,1848923.402647672,1764013.4671,1696439.7749
2017-06-15,1849807.3843277053,1764836.6171,1697239.9049
2017-06-16,1845791.3459384544,1761207.0771,1693744.1849
2017-06-19,1862267.9257075125,1776156.0771,1708193.7549
2017-06-20,1859289.166851426,1773499.0771,1705639.2449
2017-06-21,1864084.0874864075,1777817.6671,1709800.2349
2017-06-22,1869251.9967015728,1782492.7471,1714300.9549
2017-06-23,1870718.5228577603,1783828.1271,1715582.7949
2017-06-26,1883494.1157319073,1795463.6171,1726802.3349
2017-06-27,1877818.1160229263,1790303.6971,1721835.1949
2017-06-28,1870467.5769911942,1783617.0771,1715410.8049
2017-06-29,1870545.0065897037,1783717.4771,1715503.7049
2017-06-30,1878775.1878058151,1791140.0471,1722662.1549
2017-07-03,1878224.1045090426,1790640.6071,1722164.3249
2017-07-04,1868215.4340604935,1781485.3378,1712206.5694
2017-07-05,1872700.6888613717,1786394.9378,1716921.9194
2017-07-06,1873866.8079705476,1787717.9078,1718182.8594
2017-07-07,1881143.1026551004,1795547.6578,1725693.2994
2017-07-10,1880494.8566025954,1794191.1378,1724402.6194
2017-07-11,1898700.2121080174,1810830.8378,1740439.6594
2017-07-12,1903135.2898217847,1814518.6978,1743998.7594
2017-07-13,1931949.9468239842,1840298.0878,1768797.8494
2017-07-14,1943029.5008715156,1851204.6478,1779288.6294
2017-07-17,1957522.7523370164,1862981.1978,1790639.0494
2017-07-18,1949617.7492562898,1856366.9278,1784295.2894
2017-07-19,1982662.0266965008,1886691.4678,1813421.1394
2017-07-20,1982206.9015029003,1887984.5178,1814639.0194
2017-07-21,1975326.389547799,1883166.5278,1810004.1994
2017-07-24,1982504.536359873,1891609.3678,1818105.1394
2017-07-25,1982640.8814816414,1890346.3378,1816894.2594
2017-07-26,1984607.7340802748,1892034.8878,1818495.2894
2017-07-27,1980749.8465498933,1887736.6478,1814356.8294
2017-07-28,1975257.1875760313,1883748.9878,1810526.3094
2017-07-31,1974753.1004819486,1882576.7478,1809387.9494
2017-08-01,1992745.2227998162,1899904.7178,1826054.6094
2017-08-02,1982243.3574315251,1890752.9242,1816042.0984
2017-08-03,1973029.272413257,1882392.2642,1807981.4884
2017-08-04,1969773.8553092522,1879444.9142,1805154.5084
2017-08-07,1972289.9277986654,1881645.9842,1807319.9184
2017-08-08,1976004.7943611683,1885025.7342,1810576.3484
2017-08-09,1963471.8081512633,1873463.4042,1799589.6984
2017-08-10,1960352.5999044478,1870651.2242,1796843.5484
2017-08-11,1945918.0058200352,1857543.2942,1784234.1784
2017-08-14,1955239.8453374987,1865782.7242,1792329.1084
2017-08-15,1957006.9835826603,1867462.9542,1793904.4184
2017-08-16,1954568.3418969512,1865211.2042,1791720.2084
2017-08-17,1964096.3668377153,1873891.7742,1800054.2084
2017-08-18,1960035.3945466634,1870188.9542,1796506.0584
2017-08-21,1967299.8212697525,1876693.3242,1802839.8484
2017-08-22,1964787.2716496137,1874457.3042,1800652.7084
2017-08-23,1969040.5324699827,1878330.5642,1804386.4984
2017-08-24,1961076.598873489,1871103.1142,1797439.1984
2017-08-25,1990489.0735679609,1897915.0442,1823223.4384
2017-08-28,2005523.4851480804,1911547.5742,1836327.1284
2017-08-29,2006966.6819610712,1912872.9442,1837577.2484
2017-08-30,2003121.7246605076,1909361.9842,1834214.8684
2017-08-31,1992494.6076984408,1899685.3642,1824920.9884
2017-09-01,1987005.49526898,1894621.3842,1820131.5684
2017-09-04,1982494.3614428672,1890522.0964,1815350.7563
2017-09-05,1980444.0005339242,1888664.8464,1813561.8163
2017-09-06,1992627.9928331655,1899733.0364,1824205.0263
2017-09-07,1986006.3436349789,1893741.0764,1818436.1063
2017-09-08,1982982.531027626,1891020.3264,1815823.5163
2017-09-11,1985077.864243105,1892925.7964,1817658.1463
2017-09-12,1979148.4977573284,1887549.2064,1812475.1363
2017-09-13,1981516.8231599468,1889711.5264,1814556.3763
2017-09-14,1991881.0059116047,1899136.5064,1823584.0563
2017-09-15,1992297.2084649662,1899520.5764,1823953.7063
2017-09-18,1993608.4284751366,1900801.3864,1825200.6063
2017-09-19,1990689.8812547347,1898159.6164,1822652.4063
2017-09-20,1992444.5129566113,1899719.8264,1824163.1863
2017-09-21,1979292.3512487423,1887798.1764,1812721.7063
2017-09-22,1982473.99319648,1890697.5964,1815526.5863
2017-09-25,1973465.1240249814,1882482.2964,1807659.2463
2017-09-26,1971103.425023358,1880349.1364,1805594.2763
2017-09-27,1969013.4644526788,1878421.6864,1803742.8263
2017-09-28,1958573.6455098623,1868968.0264,1794663.6163
2017-09-29,1958587.8017212767,1868976.3164,1794668.9663
2017-10-09,1969924.2264833965,1879222.1664,1804512.8963
2017-10-10,1978947.90232006,1887284.8382,1811104.4162
2017-10-11,1985760.1006522127,1893771.2682,1817374.9862
2017-10-12,1981734.8036208302,1889873.6482,1813627.3162
2017-10-13,1983085.4319198225,1891513.5782,1815199.4662
2017-10-16,1977590.2955613632,1886199.0282,1810097.8762
2017-10-17,1976548.2594041317,1884927.9382,1808866.4762
2017-10-18,1981859.6917486973,1889105.3782,1812952.9862
2017-10-19,1972790.8598510374,1880189.6282,1804416.0662
2017-10-20,1980328.047791426,1887359.5582,1811307.5962
2017-10-23,1971650.4563402126,1879476.7082,1803749.2962
2017-10-24,1985794.516691619,1892472.1482,1816282.7962
2017-10-25,1986005.679331141,1893251.4882,1817019.2062
2017-10-26,1991778.9362444752,1898575.0982,1822156.8062
2017-10-27,1988315.3150844583,1895196.4082,1818881.8062
2017-10-30,1987421.835969367,1893600.5082,1817430.2962
2017-10-31,1987049.8835764185,1893110.7082,1816952.1262
2017-11-01,1988978.1829559423,1895404.1882,1819127.1762
2017-11-02,1984075.8745388743,1890822.8098,1813519.5782
2017-11-03,1982686.6224922335,1889532.7698,1812242.5882
2017-11-06,1981717.2012741556,1888633.6398,1811393.8082
2017-11-07,1998871.757319063,1904909.7398,1827046.6582
2017-11-08,2002683.382425847,1908475.1398,1830493.0582
2017-11-09,1998705.0672630977,1904709.1098,1826887.1282
2017-11-10,1990150.4850636078,1896611.9098,1819099.4282
2017-11-13,1998459.7960847018,1904466.7698,1826648.5882
2017-11-14,1982878.3605027962,1889713.2398,1812457.4082
2017-11-15,1979892.170757823,1886847.0998,1809725.5682
2017-11-16,1953754.4520742751,1862102.1398,1785934.5582
2017-11-17,1976174.9205101617,1883369.3398,1806322.7582
2017-11-20,1973545.7699987516,1880870.9198,1803938.2382
2017-11-21,1992935.1623376687,1899233.1498,1821615.8682
2017-11-22,2014586.28425619,1919805.7098,1841345.2282
2017-11-23,1989134.291159058,1895684.9198,1818153.2382
2017-11-24,1992771.9171245368,1899159.3698,1821459.6882
2017-11-27,1985672.542006865,1892425.0498,1814967.0182
2017-11-28,1976500.9484111725,1883701.4198,1806622.9882
2017-11-29,1968114.020767411,1875776.3998,1798963.1182
2017-11-30,1969914.22600459,1877446.2598,1800585.2782
2017-12-01,1973855.1552768138,1881191.2898,1804185.2082
2017-12-04,1958650.5438658835,1867215.9173,1789556.9904
2017-12-05,1955354.9721471805,1864297.2173,1786795.0404
2017-12-06,1951561.2193951418,1860865.2173,1783509.0404
2017-12-07,1949336.530079042,1858845.5173,1781555.5904
