date,strategy,benchmark
2021-08-13,120404.3,164282.6959567851
2021-08-16,120612.81,164119.43240497692
2021-08-17,119221.47,160676.18672569984
2021-08-18,120998.3,162563.9827843364
2021-08-19,122209.72,161497.80233767192
2021-08-20,121655.76,158413.03695649357
2021-08-23,123857.61,160625.52662983228
2021-08-24,125772.76,162369.73260557125
2021-08-25,126639.91,162694.14721109078
2021-08-26,126746.05,159487.27545407432
2021-08-27,126352.25,160332.07207896668
2021-08-30,127585.65,159874.59666565442
2021-08-31,128170.57,159620.1535772832
2021-09-01,127521.92,161740.91566030725
2021-09-02,129142.69,161739.34125134835
2021-09-03,128337.87,160864.1525547809
2021-09-06,128921.39,163875.58502246835
2021-09-07,127252.6,165838.72020348022
2021-09-08,128346.0,165151.2615068039
2021-09-09,127717.12,165080.87479741956
2021-09-10,126551.15,166526.02943095163
2021-09-13,127428.24,165799.87149634236
2021-09-14,126455.41,163325.388879013
2021-09-15,129459.69,161669.83474950437
2021-09-16,127191.07,159689.50396684642
2021-09-17,126799.81,161291.89356091997
2021-09-22,127888.23,160156.83438307233
2021-09-23,129461.77,161200.73395358422
2021-09-24,127687.34,161075.57840596492
2021-09-27,124272.54,162003.6858441637
2021-09-28,125013.87,162218.1974040456
2021-09-29,122550.26,160560.7533194787
2021-09-30,123609.99,161638.74183333496
2021-10-08,124518.11,163749.85484879444
2021-10-11,126371.08,163957.4808606345
2021-10-12,125823.52,162218.4930209176
2021-10-13,125103.2,164087.5888212448
2021-10-14,124825.57,163207.49421321682
2021-10-15,123358.73,163821.8491825165
2021-10-18,125368.66,161917.5085436599
2021-10-19,125273.23,163510.1162086533
2021-10-20,125329.12,163093.64185903032
2021-10-21,124187.42,163685.90527983702
2021-10-22,122023.52,164739.15830104146
2021-10-25,121610.19,165396.75969364273
2021-10-26,121356.27,164851.19377400322
2021-10-27,119845.1,162694.38636181867
2021-10-28,115844.36,161564.1865939012
2021-10-29,118501.82,163046.6587056048
2021-11-01,119610.67,162445.9585785626
2021-11-02,118524.39,160757.3086455381
2021-11-03,117822.05,160135.05838067867
2021-11-04,117915.37,161717.10687672615
2021-11-05,117702.45,160840.3504142756
2021-11-08,118777.5,161034.118970047
2021-11-09,118072.19,160986.45157981652
2021-11-10,119487.16,160137.73554021638
2021-11-11,120115.98,162710.6120744015
