date,strategy,benchmark
2024-05-17,75663.1809,122165.1537725896
2024-05-20,75616.8309,122596.7112257619
2024-05-21,75367.7709,122105.08375988538
2024-05-22,75618.4209,122380.43592926151
2024-05-23,74123.4909,120963.4911170121
2024-05-24,73481.0909,119624.36993747819
2024-05-27,74199.4509,120761.41539498285
2024-05-28,73341.6009,119880.02870871643
2024-05-29,73289.4509,120024.51228530593
2024-05-30,72967.1709,119386.43821394815
2024-05-31,73236.9309,118908.5552718521
2024-06-03,72066.4009,119201.63448893641
2024-06-04,71630.3872,120095.89545605663
2024-06-05,70471.3872,119402.43141887878
2024-06-06,68961.2272,119317.79199041714
2024-06-07,69705.9572,118715.56063440863
2024-06-11,69614.8172,117678.00520126281
2024-06-12,70314.1472,117719.37163411976
2024-06-13,69882.7972,117121.7638588513
2024-06-14,70139.2072,117633.36373204827
2024-06-17,69644.2072,117456.1762934137
2024-06-18,70525.4072,117768.12184570174
2024-06-19,70282.7772,117208.7350069103
2024-06-20,69034.1872,116362.82898836337
2024-06-21,68936.6272,116108.33607692379
2024-06-24,67326.6672,115483.56808634526
