date,strategy_nav,benchmark_nav
2016-05-10,1555015.63138578,1021616.3982566918
2016-05-11,1567930.0339067427,1026175.4566065271
2016-05-12,1570562.9453820358,1028614.929965751
2016-05-13,1567148.3073311632,1023554.6022149858
2016-05-16,1568812.0586429047,1030336.3022036349
2016-05-17,1560413.2420671538,1027246.0673869315
2016-05-18,1565210.4178205447,1021258.0300801586
2016-05-19,1559416.5899106602,1019415.3931880754
2016-05-20,1563145.3661293052,1024647.482019178
2016-05-23,1563412.5643805985,1027644.712871063
2016-05-24,1555877.737016292,1019766.704514021
2016-05-25,1560886.0186418288,1018325.4759296485
2016-05-26,1561710.204713864,1019984.9010027053
2016-05-27,1563798.0895989707,1019415.0936047959
2016-05-30,1573904.6058956976,1020816.5441870359
2016-05-31,1607905.849773388,1055052.3555068234
2016-06-01,1598908.306783223,1052052.2619702662
2016-06-02,1596115.9504825159,1054233.461255394
2016-06-03,1605818.3405542772,1061631.7702076412
2016-06-06,1602210.629565513,1058124.2491694053
2016-06-07,1602214.772326773,1057546.8190413802
2016-06-08,1603331.3555741736,1053197.1361169945
2016-06-13,1581378.6268523948,1020693.9813386246
2016-06-14,1585582.0516377261,1023903.550161725
2016-06-15,1588349.0807685752,1037346.4510865386
2016-06-16,1583291.2455830504,1030125.3622877244
2016-06-17,1587115.3175740622,1035345.567648734
2016-06-20,1589987.5529660895,1036116.8947327601
2016-06-21,1589875.8299567616,1034000.8714544735
2016-06-22,1596822.592267393,1043202.6051762
2016-06-23,1593022.7934318022,1037662.2118632983
2016-06-24,1577845.7740077432,1024293.6741659021
2016-06-27,1586172.0175644357,1038736.550791183
2016-06-28,1589275.3889684677,1044014.8753084459
2016-06-29,1596181.5904482668,1049004.1019608392
2016-06-30,1599457.0978675506,1049846.6632913616
2016-07-01,1607419.1050605606,1049939.6339691489
2016-07-04,1628056.2566549887,1066748.2198927957
2016-07-05,1631415.180625045,1067642.4759825752
2016-07-06,1630251.128701485,1070778.3806059107
2016-07-07,1632873.3588787466,1068498.45198662
2016-07-08,1622804.7630134616,1062615.3686888206
2016-07-11,1625030.823763606,1066293.385900213
2016-07-12,1660246.6168129472,1089545.2092805575
2016-07-13,1673262.4253250882,1092769.324536237
2016-07-14,1665060.4444742168,1090737.35101141
2016-07-15,1671181.0772632286,1090575.5094663326
2016-07-18,1678684.4277104482,1085830.3433257672
2016-07-19,1669759.3029841988,1081240.6941943758
2016-07-20,1663862.464829014,1077702.6156616148
2016-07-21,1669619.8234511816,1082668.241808977
2016-07-22,1658020.2642392772,1073560.7103851875
2016-07-25,1579459.138548203,1075465.6938864707
2016-07-26,1597620.6272659493,1088348.840096759
2016-07-27,1601262.511849435,1071257.547418208
2016-07-28,1609438.624547729,1072220.7076623086
2016-07-29,1602559.5876097563,1066493.307808838
2016-08-01,1687380.8275646872,1057465.4322504064
2016-08-02,1683453.9229604423,1061541.029760936
2016-08-03,1677757.5331201698,1063023.7672730568
2016-08-04,1675272.2880126613,1065613.9975960106
2016-08-05,1679654.232908239,1066885.9949144074
2016-08-08,1686328.9024500372,1076563.6000323552
2016-08-09,1694865.1157149982,1084152.3773764027
2016-08-10,1694538.7426249755,1079611.8931899064
2016-08-11,1705336.187976044,1076289.6810536545
2016-08-12,1738099.149685941,1096552.5953398824
2016-08-15,1775967.8208512217,1129570.0680353628
2016-08-16,1756433.9346391899,1124517.4961628376
2016-08-17,1754905.6609133617,1122787.4027228127
2016-08-18,1750138.96010264,1119937.2006871775
2016-08-19,1751031.2134968261,1120115.1531552945
2016-08-22,1748273.3737479867,1110719.955208971
2016-08-23,1756991.685359791,1112395.923936471
2016-08-24,1753784.4978759608,1108412.5647890454
2016-08-25,1747684.427373296,1101458.5711275619
2016-08-26,1746988.339956566,1100832.142489797
2016-08-29,1744887.091922347,1101062.155874512
2016-08-30,1755909.9005844411,1102462.208401447
2016-08-31,1760981.9049914521,1107723.7562550493
2016-09-01,1755235.5988358695,1098996.8620315809
2016-09-02,1756352.4221960953,1103170.223552372
2016-09-05,1756025.514239024,1105023.0129889324
2016-09-06,1777288.7183533595,1112660.9219908442
2016-09-07,1777368.9476476628,1112058.8594598249
2016-09-08,1780897.9015364079,1111641.7063864167
2016-09-09,1769890.5366630116,1104478.3372994831
2016-09-12,1750309.277090104,1086024.107133644
2016-09-13,1752797.750966345,1085268.0587968803
2016-09-14,1743454.519405621,1078077.028187125
2016-09-19,1756227.570481876,1086197.166408193
2016-09-20,1751649.8731913934,1084292.8819345625
2016-09-21,1751407.563963206,1087366.2402265116
2016-09-22,1757578.3933344807,1095516.5032107006
2016-09-23,1754784.2979468317,1090372.1257064755
2016-09-26,1730965.782890541,1071936.8691483482
2016-09-27,1738848.6716469035,1078750.9907052624
2016-09-28,1732687.6063704265,1075467.4913861486
2016-09-29,1735768.8928699745,1079960.2419700865
2016-09-30,1738750.9201505533,1082921.9222727853
2016-10-10,1757958.408916442,1096431.1642505275
2016-10-11,1760586.0041421056,1100654.7559012081
2016-10-12,1755544.9980544038,1098475.3208287272
2016-10-13,1755663.6954428041,1099352.6338196902
2016-10-14,1762176.9816849902,1100418.6842768379
2016-10-17,1748445.169604825,1091108.5014078752
2016-10-18,1769102.9512699516,1105572.9480292914
2016-10-19,1767253.444338283,1103878.0722681417
2016-10-20,1764816.0395585774,1104664.877821617
2016-10-21,1777060.876062104,1107705.847832332
2016-10-24,1795866.0160585914,1120966.6686971758
2016-10-25,1789069.5110120075,1120925.6923619246
2016-10-26,1779339.3650836088,1116713.4183018089
2016-10-27,1776193.6111746412,1113682.534261509
2016-10-28,1772240.0827605138,1111828.8460751097
2016-10-31,1764914.6933837715,1110547.827971292
2016-11-01,1771881.6056479174,1118128.5165667892
2016-11-02,1758027.037175461,1109574.0491642794
2016-11-03,1765793.4200601627,1120136.889586585
2016-11-04,1761670.6476244687,1116505.2412094777
2016-11-07,1761322.8353342824,1117309.6888894215
2016-11-08,1769549.0745572115,1122144.9963101326
2016-11-09,1755520.1992182394,1116132.3598873967
2016-11-10,1771418.8129072343,1128634.036721587
2016-11-11,1777422.549476532,1137491.4493938931
2016-11-14,1781183.4896430033,1141827.7842188184
2016-11-15,1780366.4371245743,1141701.7928062067
2016-11-16,1783852.4134832614,1141609.3880079477
2016-11-17,1694405.1335414378,1143920.4732883226
2016-11-18,1688311.664145594,1137569.4409076974
2016-11-21,1703717.153493878,1145443.554682104
2016-11-22,1715261.3746907318,1154515.30254749
2016-11-23,1724835.5233817664,1156634.0886493556
2016-11-24,1723844.294821049,1161298.0344341025
2016-11-25,1838907.497580468,1172135.6925849477
2016-11-28,1844016.0056646676,1176723.4110685373
2016-11-29,1857891.5284394086,1186363.2354062165
2016-11-30,1841881.307381948,1177695.492236965
2016-12-01,1850519.3517027954,1186694.6410875807
2016-12-02,1835964.4844505724,1174684.2475449983
2016-12-05,1837230.617810626,1154862.6860037688
2016-12-06,1832128.922884183,1151449.433837532
2016-12-07,1833307.8163291826,1156973.0837738041
2016-12-08,1827618.963226337,1155107.4455432496
2016-12-09,1838985.0571780717,1162949.137749391
2016-12-12,1801201.7199470839,1134814.6062160868
2016-12-13,1792122.8265807799,1133435.2249354483
2016-12-14,1784773.491128478,1124750.5719544115
2016-12-15,1765530.503753174,1111931.2369826904
2016-12-16,1768598.5364773332,1113794.2122507591
2016-12-19,1764491.4639598958,1108119.5057674774
2016-12-20,1751384.7978012455,1101489.195196149
2016-12-21,1763700.2905769825,1111299.515706985
2016-12-22,1759403.6984186445,1110346.1751370511
2016-12-23,1747952.498587168,1101001.540190928
2016-12-26,1751239.607876605,1105928.5200952142
2016-12-27,1745343.789022047,1103926.1720280424
2016-12-28,1740950.5541110542,1099100.717568529
2016-12-29,1739177.2827612027,1097727.993694105
2016-12-30,1746042.2208506695,1101827.624441069
2017-01-03,1754886.837692154,1112528.2065979557
2017-01-04,1758905.5873803832,1121210.9622182213
2017-01-05,1757224.1549212218,1121037.0374808642
2017-01-06,1748056.2990329897,1114338.7880791153
2017-01-09,1754752.372082215,1119742.904286804
2017-01-10,1754479.4821056863,1117868.91101145
2017-01-11,1741504.9801210146,1109954.5199294447
2017-01-12,1735474.9825561664,1104338.5650560071
2017-01-13,1742852.1526076533,1105100.2056139912
2017-01-16,1759580.084381277,1104944.8550399728
2017-01-17,1755267.2484909773,1107245.2551833733
2017-01-18,1756314.7071536037,1111575.5650556742
2017-01-19,1752799.3501095665,1108221.4972306853
2017-01-20,1762686.9001751905,1116742.9771854018
2017-01-23,1766250.3317853573,1119802.6212205489
2017-01-24,1767085.6751982477,1119925.8165225505
2017-01-25,1773098.6572501885,1123738.2800524472
2017-01-26,1777895.8266048138,1127751.4976667454
2017-02-03,1771295.3668340053,1119939.5973534149
2017-02-06,1685769.6392107096,1122839.829796753
2017-02-07,1681018.1817551847,1120336.578485993
2017-02-08,1689632.5124072,1126196.0612787614
2017-02-09,1692946.8841215977,1130524.906521695
2017-02-10,1698970.27985527,1136248.41179253
2017-02-13,1708229.99175906,1143833.9270075327
2017-02-14,1791043.6010969118,1143677.2116652406
2017-02-15,1799104.7246593363,1138986.7028296974
2017-02-16,1806448.6080334,1145384.4702019494
2017-02-17,1792698.669396079,1138896.4284014269
2017-02-20,1813633.266982212,1155523.5334316634
2017-02-21,1818060.390074117,1159328.3742314442
2017-02-22,1729705.998067329,1161636.3971049604
2017-02-23,1724421.530876729,1156166.306001685
2017-02-24,1723422.8698614337,1156342.0948127822
2017-02-27,1713329.9816083037,1147145.2542846235
2017-02-28,1715435.4086363108,1149338.0374565646
2017-03-01,1718243.7694596113,1151211.198556142
2017-03-02,1708221.7648080965,1143441.572772274
2017-03-03,1702830.8458986413,1141033.7553796005
2017-03-06,1795969.364663004,1147232.2000097865
2017-03-07,1797116.5578775855,1149719.5734067245
2017-03-08,1797140.5319685237,1147980.2594590925
2017-03-09,1783381.7057190514,1140727.8475640386
2017-03-10,1778742.2527267255,1141043.3420445493
2017-03-13,1787974.9944154161,1151098.1557986175
2017-03-14,1786808.5875180596,1150630.6061601648
2017-03-15,1790944.4387571109,1152944.121393808
2017-03-16,1797600.366164633,1158890.1837543978
2017-03-17,1781376.7147451888,1147006.214355831
2017-03-20,1777560.0095602204,1148273.6180639397
2017-03-21,1776024.69392625,1153843.9364177762
2017-03-22,1761694.1313365349,1148419.2821119158
2017-03-23,1766664.6036357943,1152389.7591783162
2017-03-24,1774232.5110658589,1161584.1364661756
2017-03-27,1771932.7591814697,1157735.7562297513
2017-03-28,1763263.0333601576,1154996.4998686828
2017-03-29,1755534.8198704731,1153459.970514348
2017-03-30,1751259.9972525022,1143994.7033676156
2017-03-31,1757772.5585460125,1150414.9394858421
2017-04-05,1784229.2514313112,1166342.0182526107
2017-04-06,1789177.3855293512,1169721.8835266812
2017-04-07,1790935.882533803,1170859.1349432939
2017-04-10,1779883.7497275453,1166756.7746597817
2017-04-11,1776765.189217389,1170814.064303221
2017-04-12,1778951.5138980497,1168187.9505607702
2017-04-13,1783483.4389434673,1169894.743079044
2017-04-14,1772975.275921786,1160553.8362804006
2017-04-17,1767674.6292666048,1158369.2750051348
2017-04-18,1748956.1290408792,1152644.3051049325
2017-04-19,1734291.7748534558,1147029.848147893
2017-04-20,1730072.4480832522,1152246.591657671
2017-04-21,1743049.2433827901,1153990.2994934048
2017-04-24,1737634.797511629,1142164.149667812
2017-04-25,1736911.5611746158,1145398.1844587512
2017-04-26,1728702.5140253233,1146799.2023095875
2017-04-27,1728920.4006128288,1147310.8239771812
2017-04-28,1732723.274287327,1144991.6499482556
2017-05-02,1724992.473066743,1140605.617585938
2017-05-03,1715305.7704070853,1136129.0444991018
2017-05-04,1711060.351207673,1133219.1588167527
2017-05-05,1706223.8960163486,1125950.5361375662
2017-05-08,1711624.6649381255,1118048.9605625244
2017-05-09,1706271.163723978,1115958.5017241018
2017-05-10,1699560.6811381795,1111021.4691364313
2017-05-11,1700840.0177201654,1117327.7637472942
2017-05-12,1711938.9415152152,1126892.0598114692
2017-05-15,1716456.0780856498,1131490.6631542193
2017-05-16,1716456.1976049752,1141295.4913049282
2017-05-17,1710928.9171798774,1135076.3088543836
2017-05-18,1702206.2350013682,1131130.830348319
2017-05-19,1700751.948716891,1133040.3408858278
2017-05-22,1693258.2156501007,1135500.0860469753
2017-05-23,1702086.2036578655,1139812.5207835902
2017-05-24,1703484.242396248,1139803.4999981695
2017-05-25,1730568.3721315528,1160272.094849398
2017-05-26,1650618.9557222647,1158533.3134942628
2017-05-31,1663222.427503431,1162677.5488628652
2017-06-01,1667342.1435351907,1164293.2014900607
2017-06-02,1651777.7977428082,1160554.801604302
2017-06-05,1643283.2399538034,1154645.155255706
2017-06-06,1728360.3452780282,1162676.5835389642
2017-06-07,1740332.8123006872,1176321.0041498942
2017-06-08,1662440.9068887378,1185344.05308882
2017-06-09,1656367.9984600954,1190400.918988354
2017-06-12,1651991.6225385135,1189808.110251973
2017-06-13,1735713.5772402955,1192430.4625599126
2017-06-14,1728925.0336597303,1176795.9767962764
2017-06-15,1729749.8395650086,1174630.2892676287
2017-06-16,1726183.6709571714,1171291.1007455299
2017-06-19,1659433.9345861154,1182909.6726453505
2017-06-20,1656813.2352231445,1180522.5597860045
2017-06-21,1661055.3855930327,1194323.6957392266
2017-06-22,1665635.7794009792,1195118.4236060975
2017-06-23,1666940.5858769605,1205950.223239474
2017-06-26,1678348.9007053897,1220998.8905432546
2017-06-27,1673272.7111379968,1223203.5904723199
2017-06-28,1666707.1425122183,1213700.6091193815
2017-06-29,1666782.2973001732,1221243.8830919524
2017-06-30,1674080.2033305077,1220568.0897871063
2017-07-03,1673589.551905313,1215258.3423125101
2017-07-04,1663444.629504278,1204985.2322086645
2017-07-05,1668268.3594694275,1218198.6523412603
2017-07-06,1669555.5955101931,1218337.525834897
2017-07-07,1677280.6671524057,1216950.3221019562
2017-07-10,1675957.204628941,1216203.8604301417
2017-07-11,1692338.2472684798,1221903.1993164176
2017-07-12,1695955.730750728,1217913.7486423054
2017-07-13,1721372.93730939,1227266.372475886
2017-07-14,1732093.309283877,1232650.0504464956
2017-07-17,1743633.5649401108,1219489.5234062753
2017-07-18,1737105.1619710084,1220695.5791161163
2017-07-19,1767051.7753669627,1241521.9096902877
2017-07-20,1768271.348422503,1247559.4115252353
2017-07-21,1763511.2351508536,1241139.4417032576
2017-07-24,1771784.8448801124,1246089.5560941398
2017-07-25,1770539.0148448327,1238130.7601126835
2017-07-26,1772206.5803655928,1233413.7880874372
2017-07-27,1768001.1790651062,1235679.4032833662
2017-07-28,1764048.6832126724,1238907.1468254328
2017-07-31,1762917.4264308591,1244227.0135574748
2017-08-01,1779968.4355143562,1255048.494211219
2017-08-02,1769806.737165557,1251876.1402888582
2017-08-03,1761577.4170495474,1240882.7321196217
2017-08-04,1758670.77744795,1234143.1735123112
2017-08-07,1760917.281156948,1240539.3431070715
2017-08-08,1764235.082366309,1242342.867737644
2017-08-09,1753040.1225752567,1241953.77563143
2017-08-10,1750254.4168754034,1236919.7113481814
2017-08-11,1737362.1262834168,1214094.627706194
2017-08-14,1745685.155337621,1229850.3115499674
2017-08-15,1747264.98089273,1233636.2120290676
2017-08-16,1745086.3356791139,1232093.0585555495
2017-08-17,1753595.6505285744,1238702.6313065195
2017-08-18,1749968.9103078311,1239833.6580483215
2017-08-21,1756456.2747453996,1245265.8685102356
2017-08-22,1754212.8718891365,1249028.601215709
2017-08-23,1758012.3524829748,1250290.312841504
2017-08-24,1750900.1841297913,1243152.7079166214
2017-08-25,1777170.85362173,1263493.9465869642
2017-08-28,1790597.2805083406,1279124.7042031202
2017-08-29,1791886.5368703085,1276403.722422111
2017-08-30,1788452.5583545058,1276324.7988714366
2017-08-31,1778960.704339482,1272261.2179791243
2017-09-01,1774057.9263475668,1275072.4741884042
2017-09-04,1769224.2486411028,1280091.4927336078
2017-09-05,1767394.4176736004,1283896.2336722952
2017-09-06,1778273.4711904451,1281367.5843568265
2017-09-07,1772360.129103785,1274850.4496911464
2017-09-08,1769660.7798221628,1273558.3137189504
2017-09-11,1771530.784740166,1273443.7397579968
2017-09-12,1766237.6647093769,1277534.316432509
2017-09-13,1768351.9585917818,1279089.4865242448
2017-09-14,1688816.8539749524,1274878.4440842788
2017-09-15,1689187.9089049844,1275324.8564580004
2017-09-18,1690359.5343936554,1279268.1380200144
2017-09-19,1687752.7025678437,1275597.6769646755
2017-09-20,1689319.0945742328,1279032.632275172
2017-09-21,1677581.153950596,1277495.537041309
2017-09-22,1769203.408529796,1277466.5107502132
2017-09-25,1761164.1231252637,1270829.4429115767
2017-09-26,1759057.0847352901,1271824.7584276937
2017-09-27,1757189.7000201698,1271964.0313657038
2017-09-28,1747871.8329585602,1272409.6115636483
2017-09-29,1747884.5100680855,1277057.3798512938
2017-10-09,1758002.2324129627,1292271.6501346629
2017-10-10,1764764.3623951809,1294820.1385206513
2017-10-11,1852633.4534431181,1299088.5678021873
2017-10-12,1848797.3229125282,1302506.0807084013
2017-10-13,1850413.8587875853,1305185.0542561961
2017-10-16,1845190.4098606557,1302670.0526234675
2017-10-17,1843931.6476831774,1302544.4273681976
2017-10-18,1848099.8797095611,1312894.6302360084
2017-10-19,1839354.4664502447,1308596.2426265066
2017-10-20,1846403.929706566,1307132.4454350665
2017-10-23,1838663.5165639257,1308445.9849682427
2017-10-24,1851448.9209911497,1317965.1438182823
2017-10-25,1852211.5648673777,1323808.249391763
2017-10-26,1857447.100830532,1329342.6177520405
2017-10-27,1854108.4244777549,1338793.6047624422
2017-10-30,1852579.7345145626,1334717.3415112912
2017-10-31,1852084.8967190194,1333717.432384886
2017-11-01,1854300.467166131,1330356.8403018068
2017-11-02,1848668.320185436,1330527.3364749635
2017-11-03,1847354.0903360553,1329050.590628436
2017-11-06,1846447.156988002,1338434.7705674742
2017-11-07,1862426.4592117073,1349538.2922355006
2017-11-08,1865984.7436679667,1347460.9152002898
2017-11-09,1862281.4421719864,1356746.0329348545
2017-11-10,1854311.0459460907,1368733.1588427166
2017-11-13,1862062.242758717,1374113.0420917838
2017-11-14,1847543.7890082449,1364552.2411658717
2017-11-15,1844753.9242537725,1356003.665567862
2017-11-16,1820397.3448767308,1366436.6865689827
2017-11-17,1841288.900440086,1371708.8862725284
2017-11-20,1838848.0833310909,1379359.111475937
2017-11-21,1768039.1803323294,1403947.6088760537
2017-11-22,1788222.964641862,1407231.4077784468
2017-11-23,1764509.8102083665,1365566.0309842343
2017-11-24,1767888.9877666787,1366167.4610616635
2017-11-27,1761279.186733299,1348107.2827696677
2017-11-28,1752728.1861036282,1350063.2287155234
2017-11-29,1744915.7199115101,1349373.9874501235
2017-11-30,1746595.4942985887,1333511.5188106676
2017-12-01,1750261.4329358381,1330860.939100378
2017-12-04,1735468.4973635771,1337758.2116609132
2017-12-05,1732550.2849468985,1344852.7764546182
2017-12-06,1729187.752280376,1336747.6173975335
2017-12-07,1727215.963242005,1321846.9442339041
2017-12-08,1731217.954194974,1332606.0782784482
2017-12-11,1733156.4115557447,1354615.6296591442
2017-12-12,1720944.3143682752,1336812.593682188
2017-12-13,1724967.0673926892,1348155.6155387857
2017-12-14,1725312.9886206135,1340186.3341425413
2017-12-15,1719569.7841307246,1325108.707121727
2017-12-18,1715424.3262627472,1326585.186672006
2017-12-19,1719870.7404247392,1343241.351280369
2017-12-20,1710311.4605490768,1341630.3921245546
2017-12-21,1708913.2120206992,1354065.994202065
2017-12-22,1704918.5712313377,1349655.4292978467
2017-12-25,1697729.7809304178,1345308.708919227
2017-12-26,1706511.084306666,1349330.5478745734
2017-12-27,1702623.486304906,1328554.4807173223
2017-12-28,1700141.0503186225,1337771.6263344355
2017-12-29,1705045.8037784449,1341751.9230750029
2018-01-02,1722267.4922001972,1360574.5075266971
2018-01-03,1731837.4892933546,1368560.4990125403
2018-01-04,1731516.7360601397,1374358.9001032896
2018-01-05,1739089.1669759806,1377667.1649735218
2018-01-08,1746413.8812269156,1384793.585455964
2018-01-09,1743486.4465673815,1394492.8271441092
2018-01-10,1653692.3294810187,1400656.087382451
2018-01-11,1656091.7954555135,1399914.818487484
2018-01-12,1654345.2092207726,1406377.3957092355
2018-01-15,1641857.1678602826,1406456.7187042825
2018-01-16,1660265.2637244822,1417519.2307500269
2018-01-17,1668166.5725564882,1414071.826089909
2018-01-18,1677240.9555380458,1421827.8374780682
2018-01-19,1683265.4497452965,1426480.76525553
2018-01-22,1693926.3588547779,1443524.524053708
2018-01-23,1712279.3202663686,1458841.7178371553
2018-01-24,1717256.4363708196,1461262.4838849162
2018-01-25,1714730.745329472,1453005.3362439512
2018-01-26,1724691.8591093894,1458404.5592580724
2018-01-29,1708953.5199452,1432014.1017178441
2018-01-30,1696206.6949295322,1416730.0285303143
2018-01-31,1687467.8710582836,1423319.695636703
2018-02-01,1677593.8877502633,1413333.320018521
2018-02-02,1672106.0546797237,1421766.5227668316
2018-02-05,1660017.4310313785,1422736.4402782395
2018-02-06,1635244.4644042428,1381040.8388598126
2018-02-07,1627273.5300645574,1348290.2615794763
2018-02-08,1621102.5685165671,1335491.3981318653
2018-02-09,1582683.2112947197,1278439.2576592627
2018-02-12,1584094.013052393,1294900.3269785065
2018-02-13,1586074.7641054527,1310055.17991141
2018-02-14,1587446.5295482923,1320483.6738763049
2018-02-22,1600704.2796607495,1349034.5595942712
2018-02-23,1522783.5033087363,1355144.6271569582
2018-02-26,1547427.8892982977,1370899.279102768
2018-02-27,1543774.5888115375,1351114.1335735326
2018-02-28,1540577.258060987,1339350.796375575
2018-03-01,1546465.5757145355,1347820.6148580657
2018-03-02,1543247.2707871578,1336960.6211093704
2018-03-05,1547819.2311462958,1337505.1969377266
2018-03-06,1554857.7985145843,1353638.6552971485
2018-03-07,1551098.3915877033,1343682.1381458393
2018-03-08,1562927.2266078251,1357312.0123241907
2018-03-09,1568420.114144068,1367719.2358762296
2018-03-12,1572342.7863944492,1373977.530588285
2018-03-13,1564774.215751957,1361856.7572506643
2018-03-14,1556524.4109636012,1355895.5160039056
2018-03-15,1553218.6113424185,1363490.9507541677
2018-03-16,1550581.2380429343,1350262.6513186824
2018-03-19,1551342.9198677144,1356196.1644685576
2018-03-20,1553270.3154193966,1357346.6308365066
2018-03-21,1549917.7592305592,1351803.0419686218
2018-03-22,1543314.7049211308,1338254.820877493
2018-03-23,1514574.8872286475,1299837.0932699284
2018-03-26,1516576.4834304422,1291501.1885134447
2018-03-27,1526185.6393541829,1302611.034717375
2018-03-28,1519277.1330170752,1279125.9025362388
2018-03-29,1522901.4362129052,1296213.5669284025
2018-03-30,1532586.8526696123,1297694.1407835037
2018-04-02,1530673.6009356256,1293839.9020296102
2018-04-03,1516324.2917861836,1285704.7846445595
2018-04-04,1593519.4958490636,1283169.2782006897
2018-04-09,1584444.7748043481,1282525.7400289532
2018-04-10,1594258.8910451857,1307239.2635177802
2018-04-11,1597234.8125630768,1310957.591323802
2018-04-12,1583197.5031247346,1297739.9770252914
2018-04-13,1578213.8505356275,1288589.0060259514
2018-04-16,1557747.482125975,1267857.410342214
2018-04-17,1482332.5120710053,1247811.3610634275
2018-04-18,1486579.8322648199,1253683.459640973
2018-04-19,1491907.9080272983,1268849.3638681928
2018-04-20,1479670.1541998447,1251876.7394554175
2018-04-23,1480176.1916384897,1253698.0060735517
2018-04-24,1498638.349729225,1279383.244573465
2018-04-25,1487628.0339419781,1274461.058001653
2018-04-26,1481320.6173399156,1250092.4880158366
2018-04-27,1490829.084484618,1250552.6479333912
2018-05-02,1556623.7590679536,1252806.0467889167
2018-05-03,1561253.5360317389,1262577.1218901176
2018-05-04,1559016.0900413452,1256451.6424320438
2018-05-07,1488392.9847503318,1276287.2511003863
2018-05-08,1494022.4467288274,1291096.3183545023
2018-05-09,1493295.5405604637,1288745.7546552748
2018-05-10,1495899.9661473648,1295882.9268487536
2018-05-11,1490801.1197111479,1289152.8883323297
2018-05-14,1493713.6059179811,1301287.675510032
2018-05-15,1502784.9366264543,1306215.5541641577
2018-05-16,1496693.5637802249,1295812.2584817852
2018-05-17,1499468.1868971006,1286227.757189749
2018-05-18,1509636.3285872438,1299214.026622302
2018-05-21,1517691.6161776932,1305265.0762788963
2018-05-22,1514883.7967970758,1300260.7040273645
2018-05-23,1506339.165972867,1283076.074513685
2018-05-24,1499097.3038976858,1273966.912025373
2018-05-25,1500432.2993035545,1270398.875164646
2018-05-28,1490176.5260776393,1275978.41402609
2018-05-29,1491523.384995928,1266241.7577150185
2018-05-30,1458215.3636473224,1239400.1277556254
2018-05-31,1471179.8043800765,1265698.0473494704
2018-06-01,1465937.5558658743,1255117.165356323
2018-06-04,1464723.9059655843,1267429.7052799556
2018-06-05,1464864.2927175974,1279991.6649274195
2018-06-06,1463040.4254241693,1277340.2530413528
2018-06-07,1463049.489752389,1275230.421150846
2018-06-08,1443664.3975604593,1258121.9190772304
2018-06-11,1444782.88647865,1258243.7163239268
2018-06-12,1445615.0147142457,1273546.297100733
2018-06-13,1437287.3452768957,1261025.6133718
2018-06-14,1437920.280664909,1256041.3464870367
2018-06-15,1436289.385783671,1249406.6753146374
2018-06-19,1399276.9101945707,1205362.2078355674
2018-06-20,1394972.8398537156,1210131.240777412
2018-06-21,1379608.3638615161,1195991.3759959897
2018-06-22,1374129.9192990768,1201297.1956009192
2018-06-25,1356950.2407580717,1185177.318350175
2018-06-26,1342688.7725332847,1175402.0823700898
2018-06-27,1329124.306747969,1151485.6501273396
2018-06-28,1321915.1784716016,1139589.9969808664
2018-06-29,1337908.106953004,1168702.5014870982
2018-07-02,1310181.3486607962,1134409.9690663621
2018-07-03,1314273.344415781,1134848.1262563774
2018-07-04,1310285.535263423,1119691.6089719203
2018-07-05,1306383.8978112685,1112598.3423724265
2018-07-06,1305702.1647430023,1120149.4387972998
2018-07-09,1330122.4783730917,1151459.5530949782
2018-07-10,1327840.3177640878,1154232.9619499277
2018-07-11,1317213.7456906978,1134265.4700644736
2018-07-12,1333427.9429764478,1158740.1591053512
2018-07-13,1328469.8509341367,1162612.7057263346
2018-07-16,1318623.332462936,1155754.3124180932
2018-07-17,1312808.7375929253,1148195.2936798248
2018-07-18,1312415.0925464614,1142185.453367699
2018-07-19,1308871.1303753078,1141193.5997028132
2018-07-20,1409142.753063413,1162680.644556755
2018-07-23,1410461.8542616232,1173617.5979212918
2018-07-24,1421128.6012060621,1192243.489306375
2018-07-25,1412888.4477740845,1190927.4865328993
2018-07-26,1404473.9740174569,1177111.1716935078
2018-07-27,1397983.035644497,1172111.8923577305
2018-07-30,1405221.5047948132,1170065.572122511
2018-07-31,1411324.434754911,1170923.5120613894
2018-08-01,1396711.517799639,1147533.1813447496
2018-08-02,1365949.4996768034,1122091.8036344778
2018-08-03,1357669.0104087056,1103559.5819548343
2018-08-06,1334799.598977726,1089575.3340436786
2018-08-07,1362663.4581522753,1121396.637277547
2018-08-08,1353169.5565348817,1103301.1414455827
2018-08-09,1365535.613245875,1130936.8002441938
2018-08-10,1364548.6120187053,1133429.7658623522
2018-08-13,1364370.2817459244,1128544.8940523732
2018-08-14,1366848.4182285937,1122742.8313882058
2018-08-15,1348461.029936213,1095801.0740393447
2018-08-16,1341196.4841646422,1090725.3343931925
2018-08-17,1327634.5098248986,1075044.5463693338
2018-08-20,1412018.0311063232,1087570.4561621454
2018-08-21,1428820.5930804473,1107342.6530362933
2018-08-22,1423156.5512305005,1101119.8422993615
2018-08-23,1423835.8594317944,1105137.986394259
2018-08-24,1425845.7766697353,1106905.1948739304
2018-08-27,1444617.0424753872,1133947.1794733526
2018-08-28,1447592.7287526568,1131815.8108737415
2018-08-29,1442567.9807915734,1127289.8065457616
2018-08-30,1431365.6255287682,1115479.7676432084
2018-08-31,1433653.6019951785,1109957.249465993
2018-09-03,1429561.5922888292,1105736.8533702954
2018-09-04,1439534.0484711637,1119741.9056758718
